239;5;0.000144
239;7;0.000229
239;11;0.000323
239;13;0.000353
239;17;0.000488
239;19;0.000498
239;23;0.000705
239;29;0.000746
239;31;0.000797
241;2;0.000068
241;4;0.000140
241;8;0.000208
241;16;0.000518
241;32;0.001015
241;3;0.000111
241;5;0.000175
241;7;0.000233
241;11;0.000314
241;13;0.000348
241;17;0.000481
241;19;0.000559
241;23;0.000604
241;29;0.000858
241;31;0.000961
251;2;0.007586
251;4;0.000222
251;8;0.000260
251;16;0.000426
251;32;0.000893
251;3;0.000121
251;5;0.000164
251;7;0.000198
251;11;0.000314
251;13;0.000336
251;17;0.000472
251;19;0.000535
251;23;0.000658
251;29;0.000779
251;31;0.000869
257;2;0.000071
257;4;0.000144
257;8;0.000248
257;16;0.000595
257;32;0.000902
257;3;0.000108
257;5;0.000184
257;7;0.000231
257;11;0.000347
257;13;0.000415
257;17;0.000543
257;19;0.000701
257;23;0.000661
257;29;0.000733
257;31;0.001074
263;2;0.000066
263;4;0.000108
263;8;0.000215
263;16;0.000475
263;32;0.000874
263;3;0.000099
263;5;0.000162
263;7;0.000178
263;11;0.000329
263;13;0.000348
263;17;0.000457
263;19;0.000574
263;23;0.000804
263;29;0.000847
263;31;0.000882
269;2;0.007312
269;4;0.000113
269;8;0.000230
269;16;0.000439
269;32;0.000877
269;3;0.000117
269;5;0.000141
269;7;0.000205
269;11;0.000356
269;13;0.000419
269;17;0.000482
269;19;0.000538
269;23;0.000656
269;29;0.000885
269;31;0.000913
271;2;0.000064
271;4;0.000159
271;8;0.000233
271;16;0.000403
271;32;0.000881
271;3;0.000086
271;5;0.000168
271;7;0.000237
271;11;0.000355
271;13;0.000399
271;17;0.000567
271;19;0.000513
271;23;0.000777
271;29;0.000755
271;31;0.000811
277;2;0.000060
277;4;0.000138
277;8;0.000229
277;16;0.000514
277;32;0.001066
277;3;0.000116
277;5;0.000172
277;7;0.000294
277;11;0.000348
277;13;0.000365
277;17;0.000464
277;19;0.000507
277;23;0.001187
277;29;0.000745
277;31;0.000828
281;2;0.008752
281;4;0.000132
281;8;0.000227
281;16;0.000431
281;32;0.001094
281;3;0.000113
281;5;0.000147
281;7;0.000220
281;11;0.000362
281;13;0.000417
281;17;0.000542
281;19;0.000594
281;23;0.000759
281;29;0.001104
281;31;0.000786
283;2;0.000060
283;4;0.000156
283;8;0.000231
283;16;0.000524
283;32;0.000986
283;3;0.000114
283;5;0.000169
283;7;0.000222
283;11;0.000358
283;13;0.000386
283;17;0.000575
283;19;0.000604
283;23;0.000693
283;29;0.001071
283;31;0.001148
293;2;0.014389
293;4;0.000131
293;8;0.000368
293;16;0.000420
293;32;0.000792
293;3;0.000559
293;5;0.000176
293;7;0.000211
293;11;0.000349
293;13;0.000377
293;17;0.000479
293;19;0.000524
293;23;0.000634
293;29;0.000724
293;31;0.000764
307;2;0.000065
307;4;0.000226
307;8;0.000225
307;16;0.000747
307;32;0.001037
307;3;0.000114
307;5;0.000175
307;7;0.000240
307;11;0.000312
307;13;0.000344
307;17;0.000465
307;19;0.000509
307;23;0.000634
307;29;0.000887
307;31;0.000947
311;2;0.012551
311;4;0.000327
311;8;0.000235
311;16;0.000508
311;32;0.000870
311;3;0.000097
311;5;0.000134
311;7;0.000250
311;11;0.000424
311;13;0.000382
311;17;0.000478
311;19;0.000544
311;23;0.000625
311;29;0.000850
311;31;0.000907
313;2;0.000069
313;4;0.000170
313;8;0.000261
313;16;0.000467
313;32;0.001034
313;3;0.000122
313;5;0.000212
313;7;0.000270
313;11;0.000387
313;13;0.000350
313;17;0.000464
313;19;0.000502
313;23;0.001413
313;29;0.000781
313;31;0.000895
317;2;0.006156
317;4;0.000113
317;8;0.000226
317;16;0.000418
317;32;0.000826
317;3;0.000094
317;5;0.000156
317;7;0.000191
317;11;0.000281
317;13;0.000361
317;17;0.000486
317;19;0.000533
317;23;0.000717
317;29;0.000935
317;31;0.000814
331;2;0.000064
331;4;0.000157
331;8;0.000264
331;16;0.000429
331;32;0.000945
331;3;0.000109
331;5;0.000156
331;7;0.000242
331;11;0.000371
331;13;0.000392
331;17;0.000674
331;19;0.000547
331;23;0.000616
331;29;0.000891
331;31;0.000875
337;2;0.000067
337;4;0.000136
337;8;0.000219
337;16;0.000599
337;32;0.001175
337;3;0.000129
337;5;0.000200
337;7;0.000191
337;11;0.000299
337;13;0.000355
337;17;0.000563
337;19;0.000506
337;23;0.000670
337;29;0.000766
337;31;0.000926
347;2;0.000885
347;4;0.000108
347;8;0.000214
347;16;0.000462
347;32;0.000910
347;3;0.000099
347;5;0.000166
347;7;0.000195
347;11;0.000287
347;13;0.000369
347;17;0.000513
347;19;0.000726
347;23;0.000721
347;29;0.000918
347;31;0.000863
349;2;0.000054
349;4;0.000250
349;8;0.000226
349;16;0.000677
349;32;0.000950
349;3;0.000097
349;5;0.000298
349;7;0.000246
349;11;0.000359
349;13;0.000413
349;17;0.000547
349;19;0.000564
349;23;0.000729
349;29;0.000746
349;31;0.000789
353;2;0.000208
353;4;0.000149
353;8;0.000215
353;16;0.000420
353;32;0.000890
353;3;0.000111
353;5;0.000153
353;7;0.000206
353;11;0.000294
353;13;0.000420
353;17;0.000439
353;19;0.000487
353;23;0.000702
353;29;0.000853
353;31;0.001047
359;2;0.017860
359;4;0.000132
359;8;0.000219
359;16;0.000466
359;32;0.000838
359;3;0.000101
359;5;0.000158
359;7;0.000199
359;11;0.000309
359;13;0.000351
359;17;0.000544
359;19;0.000577
359;23;0.000618
359;29;0.000841
359;31;0.000975
367;2;0.000073
367;4;0.000140
367;8;0.000268
367;16;0.000523
367;32;0.001446
367;3;0.000122
367;5;0.000152
367;7;0.000201
367;11;0.000294
367;13;0.000363
367;17;0.000508
367;19;0.000563
367;23;0.000648
367;29;0.000888
367;31;0.000921
373;2;0.010472
373;4;0.000128
373;8;0.000343
373;16;0.000437
373;32;0.000883
373;3;0.000107
373;5;0.000166
373;7;0.000215
373;11;0.000473
373;13;0.000341
373;17;0.000493
373;19;0.000497
373;23;0.000609
373;29;0.000930
373;31;0.000798
379;2;0.000062
379;4;0.000144
379;8;0.003994
379;16;0.000589
379;32;0.001185
379;3;0.000110
379;5;0.000281
379;7;0.000266
379;11;0.000443
379;13;0.000557
379;17;0.000641
379;19;0.000722
379;23;0.001023
379;29;0.001085
379;31;0.000818
383;2;0.000076
383;4;0.000138
383;8;0.000202
383;16;0.000466
383;32;0.000938
383;3;0.000103
383;5;0.000178
383;7;0.000247
383;11;0.000352
383;13;0.000439
383;17;0.000498
383;19;0.000588
383;23;0.000778
383;29;0.000999
383;31;0.000819
389;2;0.001081
389;4;0.000131
389;8;0.000239
389;16;0.000533
389;32;0.000862
389;3;0.000086
389;5;0.000219
389;7;0.000203
389;11;0.000441
389;13;0.000362
389;17;0.000446
389;19;0.000535
389;23;0.000668
389;29;0.000884
389;31;0.000828
397;2;0.000065
397;4;0.000124
397;8;0.000218
397;16;0.000427
397;32;0.000889
397;3;0.000091
397;5;0.000179
397;7;0.000204
397;11;0.000350
397;13;0.000533
397;17;0.000550
397;19;0.000603
397;23;0.000696
397;29;0.001043
397;31;0.000977
401;2;0.000077
401;4;0.000147
401;8;0.000256
401;16;0.000487
401;32;0.001230
401;3;0.000136
401;5;0.000199
401;7;0.000286
401;11;0.000295
401;13;0.000344
401;17;0.000471
401;19;0.000922
401;23;0.000593
401;29;0.000722
401;31;0.000841
409;2;0.005151
409;4;0.000130
409;8;0.000241
409;16;0.000499
409;32;0.000814
409;3;0.000101
409;5;0.000154
409;7;0.000189
409;11;0.000284
409;13;0.000328
409;17;0.000492
409;19;0.000591
409;23;0.000740
409;29;0.001008
409;31;0.000975
419;2;0.000064
419;4;0.000132
419;8;0.000420
419;16;0.000433
419;32;0.000959
419;3;0.000114
419;5;0.000163
419;7;0.000230
419;11;0.000368
419;13;0.000425
419;17;0.000555
419;19;0.000591
419;23;0.000720
419;29;0.001144
419;31;0.000920
421;2;0.000072
421;4;0.000151
421;8;0.000283
421;16;0.000509
421;32;0.001015
421;3;0.000115
421;5;0.000169
421;7;0.000215
421;11;0.000325
421;13;0.000402
421;17;0.000455
421;19;0.000518
421;23;0.000707
421;29;0.000863
421;31;0.001302
431;2;0.004810
431;4;0.000148
431;8;0.000306
431;16;0.000402
431;32;0.001061
431;3;0.000081
431;5;0.000159
431;7;0.000185
431;11;0.000300
431;13;0.000355
431;17;0.000486
431;19;0.000538
431;23;0.000668
431;29;0.000849
431;31;0.000982
433;2;0.000064
433;4;0.000152
433;8;0.000347
433;16;0.000424
433;32;0.000800
433;3;0.000101
433;5;0.000141
433;7;0.000192
433;11;0.000354
433;13;0.000497
433;17;0.000528
433;19;0.000616
433;23;0.000633
433;29;0.000718
433;31;0.000814
439;2;0.000066
439;4;0.000165
439;8;0.000254
439;16;0.000466
439;32;0.001051
439;3;0.000121
439;5;0.000176
439;7;0.000233
439;11;0.000334
439;13;0.000452
439;17;0.000468
439;19;0.000521
439;23;0.000606
439;29;0.000714
439;31;0.000777
443;2;0.000078
443;4;0.000163
443;8;0.000311
443;16;0.000727
443;32;0.001109
443;3;0.000141
443;5;0.000220
443;7;0.000338
443;11;0.000558
443;13;0.000646
443;17;0.000882
443;19;0.000869
443;23;0.001198
443;29;0.001340
443;31;0.001426
449;2;0.000066
449;4;0.000137
449;8;0.000248
449;16;0.000527
449;32;0.000828
449;3;0.000097
449;5;0.000153
449;7;0.000214
449;11;0.003567
449;13;0.000412
449;17;0.000571
449;19;0.000601
449;23;0.000713
449;29;0.000865
449;31;0.001031
457;2;0.000074
457;4;0.000199
457;8;0.000445
457;16;0.000619
457;32;0.001192
457;3;0.000131
457;5;0.000191
457;7;0.000245
457;11;0.000412
457;13;0.000462
457;17;0.000609
457;19;0.000726
457;23;0.000888
457;29;0.001375
457;31;0.001447
461;2;0.000744
461;4;0.000132
461;8;0.000230
461;16;0.000895
461;32;0.000959
461;3;0.000111
461;5;0.000156
461;7;0.000228
461;11;0.000345
461;13;0.000421
461;17;0.000526
461;19;0.000586
461;23;0.000714
461;29;0.000744
461;31;0.000874
463;2;0.000069
463;4;0.000129
463;8;0.000249
463;16;0.000513
463;32;0.000899
463;3;0.000105
463;5;0.000157
463;7;0.000199
463;11;0.000837
463;13;0.000350
463;17;0.000483
463;19;0.000552
463;23;0.000692
463;29;0.001123
463;31;0.000881
467;2;0.004538
467;4;0.000282
467;8;0.000217
467;16;0.000613
467;32;0.000872
467;3;0.000089
467;5;0.000156
467;7;0.000208
467;11;0.000310
467;13;0.000346
467;17;0.000453
467;19;0.000698
467;23;0.000767
467;29;0.000820
467;31;0.000953
479;2;0.000064
479;4;0.000126
479;8;0.000315
479;16;0.000490
479;32;0.001537
479;3;0.000126
479;5;0.000181
479;7;0.000248
479;11;0.000353
479;13;0.000420
479;17;0.000525
479;19;0.000571
479;23;0.000601
479;29;0.000697
479;31;0.000792
487;2;0.001843
487;4;0.000139
487;8;0.000254
487;16;0.000611
487;32;0.001070
487;3;0.000111
487;5;0.000165
487;7;0.000218
487;11;0.000284
487;13;0.000341
487;17;0.000447
487;19;0.000510
487;23;0.000614
487;29;0.000891
487;31;0.000845
491;2;0.004963
491;4;0.000219
491;8;0.000266
491;16;0.000408
491;32;0.000859
491;3;0.000081
491;5;0.000163
491;7;0.000231
491;11;0.000317
491;13;0.000381
491;17;0.000522
491;19;0.000595
491;23;0.000636
491;29;0.000780
491;31;0.000845
499;2;0.000072
499;4;0.000155
499;8;0.000231
499;16;0.000425
499;32;0.000787
499;3;0.000100
499;5;0.000182
499;7;0.000224
499;11;0.000331
499;13;0.000400
499;17;0.000508
499;19;0.000633
499;23;0.000696
499;29;0.001097
499;31;0.001209
